TEAM_ID,TEAM_NAME,Restricted_Area_FGM,Restricted_Area_FGA,Restricted_Area_FG_PCT,In_The_Paint_Non_RA_FGM,In_The_Paint_Non_RA_FGA,In_The_Paint_Non_RA_FG_PCT,Mid_Range_FGM,Mid_Range_FGA,Mid_Range_FG_PCT,Left_Corner_3_FGM,Left_Corner_3_FGA,Left_Corner_3_FG_PCT,Right_Corner_3_FGM,Right_Corner_3_FGA,Right_Corner_3_FG_PCT,Above_the_Break_3_FGM,Above_the_Break_3_FGA,Above_the_Break_3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,Corner_3_FGM,Corner_3_FGA,Corner_3_FG_PCT,FTM,FTA,GP,MIN,POSS,Season
1610612766,Charlotte Hornets,1250,2092,0.598,385,946,0.407,634,1615,0.393,67,184,0.364,55,142,0.387,701,2003,0.35,1,16,0.063,122,326,0.374,1591,1953,82,3966,7934,2017
1610612741,Chicago Bulls,1306,2212,0.59,468,1091,0.429,772,2007,0.385,130,290,0.448,91,252,0.361,402,1277,0.315,0,9,0,221,542,0.408,1474,1848,82,3956,7919,2017
1610612739,Cleveland Cavaliers,1349,2084,0.647,270,704,0.384,589,1395,0.422,192,439,0.437,159,405,0.393,714,1922,0.371,0,7,0,351,844,0.416,1431,1913,82,3976,8019,2017
1610612742,Dallas Mavericks,941,1522,0.618,403,897,0.449,746,1858,0.402,91,242,0.376,96,262,0.366,690,1951,0.354,0,17,0,187,504,0.371,1215,1516,82,3956,7668,2017
1610612743,Denver Nuggets,1609,2653,0.606,434,969,0.448,464,1207,0.384,95,269,0.353,81,195,0.415,694,1878,0.37,0,19,0,176,464,0.379,1537,1986,82,3951,8167,2017
1610612765,Detroit Pistons,1212,1972,0.615,557,1366,0.408,869,2029,0.428,81,206,0.393,68,186,0.366,480,1489,0.322,1,30,0.033,149,392,0.38,1140,1586,82,3961,7890,2017
1610612744,Golden State Warriors,1559,2328,0.67,353,807,0.437,638,1443,0.442,111,258,0.43,114,289,0.394,755,1983,0.381,1,31,0.032,225,547,0.411,1457,1850,82,3956,8279,2017
1610612745,Houston Rockets,1647,2549,0.646,268,718,0.373,209,579,0.361,117,311,0.376,147,372,0.395,914,2602,0.351,0,14,0,264,683,0.387,1667,2177,82,3956,8289,2017
1610612754,Indiana Pacers,1206,1979,0.609,511,1142,0.447,795,1925,0.413,114,292,0.39,91,214,0.425,494,1348,0.366,0,18,0,205,506,0.405,1467,1811,82,3971,7989,2017
1610612746,LA Clippers,1355,2114,0.641,282,717,0.393,764,1744,0.438,107,246,0.435,92,235,0.391,631,1716,0.368,2,17,0.118,199,481,0.414,1586,2128,82,3951,7968,2017
1610612747,Los Angeles Lakers,1455,2403,0.605,502,1244,0.404,537,1407,0.382,95,253,0.375,87,233,0.373,539,1584,0.34,1,16,0.063,182,486,0.374,1397,1853,82,3941,8143,2017
1610612763,Memphis Grizzlies,1235,2188,0.564,424,1058,0.401,558,1439,0.388,92,218,0.422,83,214,0.388,590,1702,0.347,0,31,0,175,432,0.405,1504,1918,82,3981,7702,2017
1610612748,Miami Heat,1363,2233,0.61,488,1162,0.42,543,1429,0.38,142,335,0.424,133,348,0.382,531,1510,0.352,0,13,0,275,683,0.403,1248,1768,82,3956,7875,2017
1610612749,Milwaukee Bucks,1602,2566,0.624,392,996,0.394,468,1207,0.388,98,271,0.362,122,297,0.411,493,1352,0.365,0,12,0,220,568,0.387,1413,1839,82,3956,7828,2017
1610612750,Minnesota Timberwolves,1437,2300,0.625,435,996,0.437,762,1903,0.4,104,270,0.385,78,199,0.392,419,1242,0.337,0,11,0,182,469,0.388,1586,1986,82,3961,7870,2017
1610612740,New Orleans Pelicans,1346,2224,0.605,463,1092,0.424,633,1618,0.391,106,272,0.39,81,224,0.362,579,1684,0.344,0,11,0,187,496,0.377,1368,1825,82,3981,8173,2017
1610612752,New York Knicks,1305,2283,0.572,351,873,0.402,884,2078,0.425,106,254,0.417,96,223,0.43,501,1520,0.33,0,23,0,202,477,0.423,1364,1731,82,3971,7990,2017
1610612760,Oklahoma City Thunder,1622,2701,0.601,423,979,0.432,500,1371,0.365,92,253,0.364,98,295,0.332,499,1550,0.322,2,19,0.105,190,548,0.347,1575,2113,82,3961,8099,2017
1610612753,Orlando Magic,1245,2065,0.603,486,1164,0.418,707,1764,0.401,63,218,0.289,60,191,0.314,577,1704,0.339,0,24,0,123,409,0.301,1309,1753,82,3961,7989,2017
1610612755,Philadelphia 76ers,1465,2405,0.609,353,915,0.386,439,1229,0.357,96,220,0.436,69,186,0.371,660,2015,0.328,0,7,0,165,406,0.406,1393,1806,82,3966,8179,2017
1610612756,Phoenix Suns,1477,2433,0.607,469,1114,0.421,709,1859,0.381,88,268,0.328,80,247,0.324,447,1317,0.339,0,20,0,168,515,0.326,1676,2159,82,3966,8320,2017
1610612757,Portland Trail Blazers,1333,2311,0.577,404,944,0.428,654,1532,0.427,80,232,0.345,95,234,0.406,675,1787,0.378,0,17,0,175,466,0.376,1513,1940,82,3986,8088,2017
1610612758,Sacramento Kings,1302,2120,0.614,462,1136,0.407,604,1518,0.398,95,242,0.393,103,237,0.435,534,1458,0.366,0,16,0,198,479,0.413,1483,1913,82,3976,7911,2017
1610612759,San Antonio Spurs,1188,1902,0.625,434,1010,0.43,847,2025,0.418,116,259,0.448,116,281,0.413,521,1373,0.379,0,12,0,232,540,0.43,1440,1806,82,3961,7832,2017
1610612761,Toronto Raptors,1262,2056,0.614,532,1198,0.444,692,1667,0.415,116,321,0.361,98,242,0.405,510,1418,0.36,1,12,0.083,214,563,0.38,1615,2028,82,3956,7867,2017
1610612762,Utah Jazz,1350,2160,0.625,403,950,0.424,489,1277,0.383,121,315,0.384,113,296,0.382,556,1502,0.37,1,14,0.071,234,611,0.383,1401,1875,82,3951,7579,2017
1610612764,Washington Wizards,1427,2321,0.615,419,971,0.432,786,1815,0.433,86,255,0.337,98,273,0.359,569,1484,0.383,0,10,0,184,528,0.348,1421,1812,82,3971,8109,2017
1610612737,Atlanta Hawks,1346,2214,0.608,347,965,0.36,523,1298,0.403,141,356,0.396,140,304,0.461,633,1856,0.341,0,22,0,281,660,0.426,1298,1654,82,3941,8114,2018
1610612738,Boston Celtics,1227,2072,0.592,405,1068,0.379,572,1346,0.425,119,279,0.427,109,275,0.396,709,1917,0.37,0,18,0,228,554,0.412,1308,1697,82,3961,7987,2018
1610612751,Brooklyn Nets,1343,2177,0.617,454,1195,0.38,299,823,0.363,118,325,0.363,113,301,0.375,809,2281,0.355,0,12,0,231,626,0.369,1428,1850,82,3971,8238,2018
1610612766,Charlotte Hornets,1329,2172,0.612,464,1156,0.401,580,1546,0.375,68,191,0.356,64,171,0.374,692,1849,0.374,0,21,0,132,362,0.365,1656,2216,82,3956,8143,2018
1610612741,Chicago Bulls,1252,2114,0.592,460,1166,0.395,552,1458,0.379,96,253,0.379,88,237,0.371,722,2042,0.354,0,15,0,184,490,0.376,1194,1574,82,3971,8160,2018
1610612739,Cleveland Cavaliers,1523,2222,0.685,291,788,0.369,518,1309,0.396,147,357,0.412,141,342,0.412,691,1919,0.36,0,13,0,288,699,0.412,1488,1909,82,3946,8114,2018
1610612742,Dallas Mavericks,1189,1910,0.623,403,1016,0.397,570,1429,0.399,104,265,0.392,93,204,0.456,769,2198,0.35,0,20,0,197,469,0.42,1167,1530,82,3961,7959,2018
1610612743,Denver Nuggets,1489,2349,0.634,520,1263,0.412,390,958,0.407,89,226,0.394,100,220,0.455,750,2060,0.364,0,26,0,189,446,0.424,1404,1830,82,3976,8095,2018
1610612765,Detroit Pistons,1316,2125,0.619,470,1326,0.354,536,1309,0.409,100,266,0.376,123,300,0.41,662,1784,0.371,1,19,0.053,223,566,0.394,1207,1621,82,3961,7981,2018
1610612744,Golden State Warriors,1395,2043,0.683,413,920,0.449,776,1650,0.47,87,222,0.392,72,175,0.411,766,1943,0.394,0,26,0,159,397,0.401,1360,1668,82,3946,8251,2018
1610612745,Houston Rockets,1418,2207,0.643,251,667,0.376,250,563,0.444,156,385,0.405,168,433,0.388,930,2634,0.353,1,17,0.059,324,818,0.396,1609,2061,82,3951,8078,2018
1610612754,Indiana Pacers,1407,2262,0.622,426,1001,0.426,772,1812,0.426,91,242,0.376,104,216,0.481,545,1529,0.356,0,21,0,195,458,0.426,1225,1573,82,3951,7977,2018
1610612746,LA Clippers,1701,2698,0.63,440,1123,0.392,384,988,0.389,97,290,0.334,75,213,0.352,604,1677,0.36,1,15,0.067,172,503,0.342,1556,2095,82,3941,8167,2018
1610612747,Los Angeles Lakers,1694,2657,0.638,432,1146,0.377,392,1065,0.368,85,222,0.383,76,188,0.404,659,1953,0.337,0,17,0,161,410,0.393,1364,1910,82,3981,8361,2018
1610612763,Memphis Grizzlies,1386,2321,0.597,349,989,0.353,522,1328,0.393,79,230,0.343,71,197,0.36,606,1697,0.357,0,26,0,150,427,0.351,1361,1732,82,3941,7865,2018
1610612748,Miami Heat,1424,2241,0.635,418,1067,0.392,439,1184,0.371,109,300,0.363,149,369,0.404,645,1819,0.355,0,17,0,258,669,0.386,1209,1601,82,3986,7985,2018
1610612749,Milwaukee Bucks,1526,2365,0.645,416,1006,0.414,598,1415,0.423,96,244,0.393,126,302,0.417,495,1463,0.338,0,12,0,222,546,0.407,1499,1915,82,3966,8013,2018
1610612750,Minnesota Timberwolves,1390,2108,0.659,628,1402,0.448,690,1712,0.403,106,276,0.384,69,165,0.418,482,1388,0.347,0,12,0,175,441,0.397,1592,1980,82,3961,7985,2018
1610612740,New Orleans Pelicans,1573,2419,0.65,575,1246,0.461,516,1267,0.407,120,305,0.393,109,271,0.402,607,1719,0.353,0,14,0,229,576,0.398,1324,1716,82,3991,8443,2018
1610612752,New York Knicks,1384,2210,0.626,531,1219,0.436,746,1849,0.403,103,239,0.431,56,152,0.368,514,1504,0.342,0,20,0,159,391,0.407,1225,1557,82,3966,8059,2018
1610612760,Oklahoma City Thunder,1496,2423,0.617,305,763,0.4,592,1547,0.383,105,283,0.371,124,332,0.373,649,1852,0.35,0,21,0,229,615,0.372,1421,1985,82,3966,8036,2018
1610612753,Orlando Magic,1398,2132,0.656,471,1281,0.368,470,1230,0.382,106,278,0.381,58,173,0.335,678,1938,0.35,1,10,0.1,164,451,0.364,1271,1678,82,3946,8096,2018
1610612755,Philadelphia 76ers,1488,2215,0.672,447,1204,0.371,513,1235,0.415,62,180,0.344,92,211,0.436,747,2033,0.367,0,20,0,154,391,0.394,1405,1868,82,3956,8299,2018
1610612756,Phoenix Suns,1469,2444,0.601,420,1113,0.377,501,1297,0.386,106,274,0.387,76,230,0.33,581,1767,0.329,0,16,0,182,504,0.361,1453,1962,82,3941,8293,2018
1610612757,Portland Trail Blazers,1320,2273,0.581,445,1100,0.405,612,1451,0.422,83,222,0.374,80,202,0.396,682,1880,0.363,0,4,0,163,424,0.384,1372,1715,82,3951,7992,2018
1610612758,Sacramento Kings,1218,1969,0.619,566,1465,0.386,660,1670,0.395,93,244,0.381,81,179,0.453,561,1511,0.371,0,25,0,174,423,0.411,1008,1371,82,3951,7860,2018
1610612759,San Antonio Spurs,1295,2029,0.638,500,1251,0.4,713,1746,0.408,96,242,0.397,95,233,0.408,503,1482,0.339,0,16,0,191,475,0.402,1324,1715,82,3946,7867,2018
1610612761,Toronto Raptors,1542,2374,0.65,452,1079,0.419,423,1016,0.416,144,393,0.366,127,297,0.428,694,1991,0.349,1,19,0.053,271,690,0.393,1422,1790,82,3966,8104,2018
1610612762,Utah Jazz,1411,2190,0.644,408,1086,0.376,434,1098,0.395,152,366,0.415,137,326,0.42,597,1717,0.348,0,14,0,289,692,0.418,1375,1766,82,3951,7951,2018
1610612764,Washington Wizards,1239,1940,0.639,494,1172,0.422,728,1737,0.419,75,214,0.35,91,222,0.41,648,1717,0.377,0,16,0,166,436,0.381,1378,1786,82,3971,8087,2018
1610612737,Atlanta Hawks,1676,2744,0.611,421,1113,0.378,231,636,0.363,137,367,0.373,179,441,0.406,748,2203,0.34,0,20,0,316,808,0.391,1443,1918,82,3971,8642,2019
1610612738,Boston Celtics,1371,2129,0.644,465,1089,0.427,583,1378,0.423,123,294,0.418,87,308,0.282,822,2218,0.371,0,7,0,210,602,0.349,1282,1598,82,3956,8282,2019
